LABEL	SENTENCE
表态#犹豫	那么，我选哪一款好
表态#犹豫	那你推荐下吧
表态#犹豫	那你给我推荐呀
表态#犹豫	都不知买不买好
表态#犹豫	﻿纠结，不知道买不买好，好纠结
表态#疑问	为什么
表态#疑问	好吗
表态#疑问	真的么
表态#疑问	真的么，好好玩的样子
表态#疑问	真的么？怎么会这样呢
表态#疑问	这样真的好吗
表态#肯定	OK
表态#肯定	ok
表态#肯定	也可以把
表态#肯定	也行
表态#肯定	你是对的
表态#肯定	你说得对
表态#肯定	你说的对哦，这件事本该如此
表态#肯定	决定了
表态#肯定	可以
表态#肯定	可以 啊
表态#肯定	可以啊
表态#肯定	可以啦
表态#肯定	可以喔
表态#肯定	可以接受
表态#肯定	可以没问题
表态#肯定	可以的
表态#肯定	可以要
表态#肯定	可以！
表态#肯定	同意
表态#肯定	听你的话
表态#肯定	呦西
表态#肯定	哈哈好的
表态#肯定	哦，可以
表态#肯定	嗯
表态#肯定	嗯不用客气
表态#肯定	嗯嗯
表态#肯定	嗯嗯好
表态#肯定	嗯，好的啊
表态#肯定	嗯，对
表态#肯定	嗯，我认为我的想法完全正确
表态#肯定	嗯，我认为我的想法是对的
表态#肯定	嗯，我认为这是对的
表态#肯定	嗯，我认为这是正确的
表态#肯定	嗯，我认为这能行
表态#肯定	嗯，是的
表态#肯定	嗯，是这样
表态#肯定	嗯，肯定是对的
表态#肯定	嗯，肯定是正确的
表态#肯定	嗯，还行
表态#肯定	嗯，这是对的啊
表态#肯定	嘻嘻好哒
表态#肯定	好
表态#肯定	好吧
表态#肯定	好吧~
表态#肯定	好呀
表态#肯定	好咯
表态#肯定	好哒
表态#肯定	好啊
表态#肯定	好好好
表态#肯定	好的
表态#肯定	好的啊
表态#肯定	好的我知道了
表态#肯定	好的试试
表态#肯定	好的，我支持你
表态#肯定	好评
表态#肯定	好，也行
表态#肯定	好，可以
表态#肯定	完全正确
表态#肯定	对
表态#肯定	对啊
表态#肯定	对啊，对啊
表态#肯定	对的
表态#肯定	对的啊
表态#肯定	对，就是这样
表态#肯定	就是你说的这样做
表态#肯定	就该这样做的
表态#肯定	必须的
表态#肯定	恩
表态#肯定	恩·
表态#肯定	恩。。。
表态#肯定	恩哈行
表态#肯定	恩好的
表态#肯定	恩恩
表态#肯定	恩还行
表态#肯定	恩，好饿
表态#肯定	感觉好像那部手机好一点
表态#肯定	我也觉得也是
表态#肯定	我也这么认为的
表态#肯定	我同意
表态#肯定	我同意你的想法
表态#肯定	我同意你的说法
表态#肯定	我坚信我的想法是对的
表态#肯定	我坚信我的想法是正确的
表态#肯定	我坚信我的想法，那是一定正确的
表态#肯定	我坚信我的想法，那是十分正确的
表态#肯定	我坚信我的想法，那是完全正确的
表态#肯定	我坚信我的想法，那是绝对正确的
表态#肯定	我坚信我的想法，那是肯定正确的
表态#肯定	我坚信我的想法，那是非常正确的
表态#肯定	我坚信我的观点是对的
表态#肯定	我坚信我的观点是正确的
表态#肯定	我坚信我的论点是对的
表态#肯定	我坚信我的论点是正确的
表态#肯定	我坚信这一定能行
表态#肯定	我坚信这完全能行
表态#肯定	我坚信这绝对能行
表态#肯定	我坚信这肯定能行
表态#肯定	我坚信这能行
表态#肯定	我就是这样觉得的
表态#肯定	我想这是正确的
表态#肯定	我的想法一定正确
表态#肯定	我相信
表态#肯定	我看行
表态#肯定	我知道了
表态#肯定	我肯定我的想法是一定正确的
表态#肯定	我肯定我的想法是十分正确的
表态#肯定	我肯定我的想法是完全正确的
表态#肯定	我肯定我的想法是对的
表态#肯定	我肯定我的想法是绝对正确的
表态#肯定	我肯定我的想法是肯定正确的
表态#肯定	我肯定我的想法是非常正确的
表态#肯定	我肯定我的观点是对的
表态#肯定	我肯定我的论点是对的
表态#肯定	我肯定这是对的
表态#肯定	我觉得挺好的
表态#肯定	我认为完全正确
表态#肯定	我认为我一定对
表态#肯定	我认为我一定正确
表态#肯定	我认为我是对的
表态#肯定	我认为我是正确的
表态#肯定	我认为我的想法一定正确
表态#肯定	我认为我的想法十分正确
表态#肯定	我认为我的想法完全正确
表态#肯定	我认为我的想法是正确的
表态#肯定	我认为我的想法绝对正确
表态#肯定	我认为我的想法肯定正确
表态#肯定	我认为我的想法非常正确
表态#肯定	我认为是对的
表态#肯定	我认为肯定是这样
表态#肯定	我认为肯定能行
表态#肯定	我认为这是正确的
表态#肯定	我认同你
表态#肯定	是
表态#肯定	是呀
表态#肯定	是啊，我也这么认为
表态#肯定	是啊，是啊
表态#肯定	是的
表态#肯定	是的啊
表态#肯定	是的，我也在用
表态#肯定	是的，这是一定正确的
表态#肯定	是的，这是十分正确的
表态#肯定	是的，这是完全正确的
表态#肯定	是的，这是绝对正确的
表态#肯定	是的，这是肯定正确的
表态#肯定	是的，这是非常正确的
表态#肯定	是的，这样是正确的
表态#肯定	正确
表态#肯定	没疑问啊
表态#肯定	没错
表态#肯定	没错，这是一定正确的
表态#肯定	没错，这是十分正确的
表态#肯定	没错，这是完全正确的
表态#肯定	没错，这是对的
表态#肯定	没错，这是绝对正确的
表态#肯定	没错，这是肯定正确的
表态#肯定	没错，这是非常正确的
表态#肯定	没问题
表态#肯定	没问题啦
表态#肯定	看着合适就行
表态#肯定	真的该这样
表态#肯定	知道
表态#肯定	知道了
表态#肯定	确定了
表态#肯定	确定要
表态#肯定	肯定是啦
表态#肯定	能
表态#肯定	行
表态#肯定	行了，决定好了
表态#肯定	行咯
表态#肯定	要
表态#肯定	要啊
表态#肯定	还可以
表态#肯定	还可以呀
表态#肯定	还可以啊
表态#肯定	还可以喔
表态#肯定	还好
表态#肯定	还行
表态#肯定	还行吧
表态#肯定	还行呀
表态#肯定	还行啊
表态#肯定	还行，
表态#肯定	这一定是完全正确的
表态#肯定	这一定能行
表态#肯定	这不存在问题，这是一定正确的
表态#肯定	这不存在问题，这是十分正确的
表态#肯定	这不存在问题，这是完全正确的
表态#肯定	这不存在问题，这是绝对正确的
表态#肯定	这不存在问题，这是肯定正确的
表态#肯定	这不存在问题，这是非常正确的
表态#肯定	这个可以
表态#肯定	这完全没有异义
表态#肯定	这完全能行
表态#肯定	这当然是对的啊
表态#肯定	这当然是正确的啊
表态#肯定	这手机挺好看的
表态#肯定	这手机挺漂亮的
表态#肯定	这是绝对正确的
表态#肯定	这显然是对的啊
表态#肯定	这显然是正确的啊
表态#肯定	这样挺好的
表态#肯定	这样是正确的
表态#肯定	这款可以
表态#肯定	这肯定能行
表态#肯定	这能行
表态#肯定	那好吧
表态#肯定	都要
表态#肯定	﻿这一定是对的
表态#致谢	一定一定，谢谢
表态#致谢	不用了，谢谢
表态#致谢	哈哈谢谢
表态#致谢	嗨，幸会
表态#致谢	嗯嗯，谢谢你哦
表态#致谢	好吧，谢谢
表态#致谢	好的谢谢
表态#致谢	好的，谢谢
表态#致谢	希望你变得更好，工作人员们也辛苦了
表态#致谢	恩恩，谢谢
表态#致谢	恩谢啦
表态#致谢	拜托你了
表态#致谢	没有了~~~谢谢呐···
表态#致谢	没有了谢谢
表态#致谢	没有了，谢谢
表态#致谢	请多关照
表态#致谢	谢了
表态#致谢	谢啦
表态#致谢	谢谢
表态#致谢	谢谢你
表态#致谢	谢谢你哦
表态#致谢	谢谢你哦···
表态#致谢	谢谢你抽空和我谈话
表态#致谢	谢谢你，晚安
表态#致谢	谢谢啦
表态#致谢	谢谢您的服务
表态#致谢	谢谢，再见
表态#致谢	谢谢，打扰你了
表态#致谢	辛苦了
表态#致谢	过得真愉快，谢谢您，再见
表态#致谢	麻烦你了
表态#致谢	麻烦您了
表态#道歉	不好意思
表态#道歉	不好意思，打扰一下
表态#道歉	我错了
表态#道歉	打扰一下
表态#道歉	打扰了
表态#道歉	请多保重
表态#附和	呃
表态#附和	呵呵
表态#附和	哇
表态#附和	哈哈
表态#附和	哈哈哈
表态#附和	哈哈哈哈
表态#附和	哈哈，你太帅了吧
表态#附和	哈哈，好好笑啊
表态#附和	哈哈，我是在逗你玩的
表态#附和	哈？
表态#附和	哎
表态#附和	哦
表态#附和	哦·
表态#附和	哦哦
表态#附和	哦，原来如此
表态#附和	啊
表态#附和	喔
表态#附和	喵
表态#附和	好
表态#附和	是这样的吧
表态#附和	汪
表态#附和	这样
表态#附和	这样啊
表态#附和	那就好
表态#附和	额
表态#附和	额·
表态#随便	也没要求
表态#随便	你说是就是咯
表态#随便	无所谓
表态#随便	无所谓捏
表态#随便	没有什么要求
表态#随便	没有要求
表态#随便	没要求
表态#随便	没要求哦
表态#随便	没要求啊
表态#随便	真心没要求
表态#随便	这个无所谓
表态#随便	这个没关系
表态#随便	这个没有要求
表态#随便	这个没要求
表态#随便	都可以
表态#随便	都行
表态#随便	都行吧
表态#随便	随便
表态#随便	随便啦
闲聊#天气	4号那天好像会刮台风
闲聊#天气	一场台风把这里的雾霾刮走了
闲聊#天气	一看到浓密的乌云就知道一场暴雨快来了
闲聊#天气	下个月冬天来了就开始下雪了
闲聊#天气	下个月天气就开始变得干燥起来了
闲聊#天气	下雨了今天
闲聊#天气	下雨了啊
闲聊#天气	下雨了好烦
闲聊#天气	下雨吗
闲聊#天气	下雨咋办
闲聊#天气	不过这里的雾霾天气越来越严重了
闲聊#天气	中到大雪、
闲聊#天气	今天下了一天的雨了
闲聊#天气	今天又是阴天
闲聊#天气	今天天气不错嘛
闲聊#天气	今天天气好不好
闲聊#天气	今天天气好冷
闲聊#天气	今天天气好吗
闲聊#天气	今天天气怎么样
闲聊#天气	今天天气真好
闲聊#天气	今天天气真的很好
闲聊#天气	今天好
闲聊#天气	今天很晒啊
闲聊#天气	今天早上刮了好大的雾
闲聊#天气	今天早上居然下雪了
闲聊#天气	今天的天气一般
闲聊#天气	今天的天气好闷热
闲聊#天气	今天的太阳挺烈的
闲聊#天气	今年和往年一样又刮起了严重的雾霾
闲聊#天气	冷空气给这个地方带来了一场大雨
闲聊#天气	冷空气还有两天到达
闲聊#天气	别忘了带伞
闲聊#天气	去年的国庆节下好大的雪
闲聊#天气	听说冷空气南下了
闲聊#天气	听说台风快到这边了
闲聊#天气	听说明天会下雨
闲聊#天气	哈哈哈，今天阳光灿烂
闲聊#天气	夏天，雷雨到来之前，在天空先会看到积云
闲聊#天气	多云、
闲聊#天气	大到暴雪
闲聊#天气	大暴雨到特大暴雨、
闲聊#天气	天气
闲聊#天气	天气不错，适宜晾晒衣物
闲聊#天气	天气好不好今天
闲聊#天气	天气好吗
闲聊#天气	天气好吗今天
闲聊#天气	天气怎么样
闲聊#天气	天气慢慢变冷了
闲聊#天气	天气渐渐回暖了
闲聊#天气	天气温度持续高涨
闲聊#天气	天气炎热
闲聊#天气	天气预报
闲聊#天气	天气预报说今天是晴天然而并不是
闲聊#天气	天气预报说后天气温会降到零度以下
闲聊#天气	天气预报说接下来的一个星期里天气怎么样？
闲聊#天气	天气？
闲聊#天气	好冷
闲聊#天气	好热
闲聊#天气	寒冷的天气让人不想出门
闲聊#天气	小到中雪、
闲聊#天气	小雨、中雨、大雨、暴雨、大暴雨、特大暴雨
闲聊#天气	强降雨逐渐南压
闲聊#天气	往年三月份这里都会有回南天
闲聊#天气	微风
闲聊#天气	快下雨了
闲聊#天气	我不喜欢在这种恶劣的天气下旅行
闲聊#天气	我很喜欢这种凉飕飕的天气
闲聊#天气	手机的天气预报要比较准确
闲聊#天气	持续暴雨
闲聊#天气	持续的雷暴雨让人觉得很不舒服
闲聊#天气	接下来的几个星期里平均空气湿度将会达到全年最高
闲聊#天气	早上一起来路上全都是雪
闲聊#天气	明天又将是晴空万里的一天
闲聊#天气	明天天气好不好
闲聊#天气	明天天气好像很好
闲聊#天气	明天天气如何
闲聊#天气	明天天气怎么样
闲聊#天气	明天开始就降温了
闲聊#天气	昨天下了一场滂沱大雨
闲聊#天气	昨天下了好大的暴雨
闲聊#天气	昨天就下了一会儿的雨
闲聊#天气	昨天晚上下了好大的雪
闲聊#天气	昨晚好像下大暴雨
闲聊#天气	晴、
闲聊#天气	暴雨到大暴雨、
闲聊#天气	最近天气有点反复无常
闲聊#天气	最近的天气好潮湿
闲聊#天气	最近的天气挺好的
闲聊#天气	最近这几天的天气真是坏得不行
闲聊#天气	最近这几天都是阴天
闲聊#天气	最近都是一会儿晴一会儿阴
闲聊#天气	最近风有点大
闲聊#天气	未来三天，长江中下游地区将有中到大雨
闲聊#天气	每年的清明节我家乡都会下绵绵细雨
闲聊#天气	气象台发布了暴雨预警
闲聊#天气	浮尘、扬沙、沙尘暴、强沙尘暴、特强沙尘暴
闲聊#天气	由于雾霾我们周末只能待在家里
闲聊#天气	秋高日爽的天气让人心旷神怡
闲聊#天气	空气质量令人满意，基本无空气污染
闲聊#天气	突然感觉好冷啊
闲聊#天气	老子热死了
闲聊#天气	轻雾，浓雾，强浓雾，轻微霾，轻度霾，中度霾，重度霾，特强霾，霰，飑线
闲聊#天气	这个台风还有2个小时就到达
闲聊#天气	这个周末台风就到了
闲聊#天气	这个地方一年里有一半的时间都在下雨
闲聊#天气	这个地方好多年没有下过雪了
闲聊#天气	这个月刮了3次台风
闲聊#天气	这么大的雾很影响人们的出行
闲聊#天气	这么浓的雾我还是第一次见
闲聊#天气	这几天天气真的好冷
闲聊#天气	这几天好热
闲聊#天气	这几天气温好高啊
闲聊#天气	这几天温度居然高达40度
闲聊#天气	这几天都是阴天
闲聊#天气	这场雨持续了整整一个星期
闲聊#天气	这场雪下了整整一天
闲聊#天气	这样的雾霾天气让人们觉得非常难受
闲聊#天气	这种回南天真让人受不了
闲聊#天气	这种天气很舒服
闲聊#天气	这种天气最适合人们出游
闲聊#天气	这里好久没有下过雨了
闲聊#天气	这里的全年平均气温居世界第一高
闲聊#天气	那明天会下雨吗
闲聊#天气	阴
闲聊#天气	阴天
闲聊#天气	阵雨
闲聊#天气	阵雪、小雪、中雪、大雪、暴雪、
闲聊#天气	雨势明显增强
闲聊#天气	雨夹雪、
闲聊#天气	雷阵雨、
闲聊#天气	雷阵雨伴有冰雹、
闲聊#天气	雷阵雨转多云
闲聊#天气	雾、冻雨、沙尘暴、小到中雨、中到大雨、大到暴雨
闲聊#天气	面对火辣辣的太阳，你真的懂如何防晒吗
闲聊#天气	﻿天气好吗
闲聊#时间	19点30分
闲聊#时间	1个小时有60分钟
闲聊#时间	1分钟有60秒
闲聊#时间	2000年不是闰年
闲聊#时间	23点59分59秒
闲聊#时间	24个小时
闲聊#时间	3点钟
闲聊#时间	一分钟有多少秒
闲聊#时间	一天
闲聊#时间	一天有多长
闲聊#时间	下午两点半
闲聊#时间	不知道现在几点
闲聊#时间	两个小时后过来
闲聊#时间	两分钟
闲聊#时间	中午什么时候
闲聊#时间	中午就可以
闲聊#时间	什么时候
闲聊#时间	今天
闲聊#时间	今天什么日期
闲聊#时间	今天多少号
闲聊#时间	今天多少号来着
闲聊#时间	今天好冷啊
闲聊#时间	今天星期几来着
闲聊#时间	今天是星期二吗
闲聊#时间	今天是星期几
闲聊#时间	今天离5月1日还有多少天
闲聊#时间	今天离下周末还有多少天
闲聊#时间	今天离放暑假还有多少天
闲聊#时间	今年是闰年
闲聊#时间	今年的2月没有第29天
闲聊#时间	今年的国庆节是周末吗
闲聊#时间	今年的清明节是几号
闲聊#时间	你什么时候才可以
闲聊#时间	你懂得什么叫时间吗
闲聊#时间	你知不知道什么叫时间
闲聊#时间	你知不知道现在几点了
闲聊#时间	你知道一个小时有多少分钟吗
闲聊#时间	你知道一个小时有多少秒吗
闲聊#时间	你知道现在是什么时候吗
闲聊#时间	你知道现在是几点吗
闲聊#时间	凌晨几点
闲聊#时间	几点
闲聊#时间	几点现在
闲聊#时间	去年的重阳节是多少号
闲聊#时间	后天才是1号
闲聊#时间	告诉我几点
闲聊#时间	告诉我时间
闲聊#时间	周末就快来了
闲聊#时间	多少分钟
闲聊#时间	大概什么时候
闲聊#时间	大概几点
闲聊#时间	大概多少秒
闲聊#时间	大概还有几天
闲聊#时间	大概还有半分钟
闲聊#时间	好吧现在几点了
闲聊#时间	我想问一下现在的准确时间是多少
闲聊#时间	我没带手表只想问下时间而已
闲聊#时间	日期
闲聊#时间	日期呢
闲聊#时间	早上7点
闲聊#时间	时间
闲聊#时间	明天几点
闲聊#时间	明天是几号
闲聊#时间	明天是多少号
闲聊#时间	明天是星期六了吗
闲聊#时间	明天是星期几
闲聊#时间	明天是星期天
闲聊#时间	明年不是平年
闲聊#时间	明年的五一劳动节是不是在星期三那天
闲聊#时间	晚上九点半
闲聊#时间	晚上吗
闲聊#时间	现在几点
闲聊#时间	现在几点了
闲聊#时间	现在时间是多少
闲聊#时间	现在是什么时候
闲聊#时间	现在是什么时间
闲聊#时间	请问现在几点了
闲聊#时间	距离周末还有两天时间
闲聊#时间	过几个星期吧
闲聊#时间	还剩下多少分钟
闲聊#时间	还剩下多少时间
闲聊#时间	还有几个小时到中午
闲聊#时间	还有多少个小时
闲聊#时间	还有多少个小时到中午
闲聊#时间	还有多少分钟
闲聊#时间	还有多少秒
闲聊#时间	这个月有31号
闲聊#时间	﻿现在是几点啊
闲聊#身份信息	今天充电了么机器人
闲聊#身份信息	今年你多少岁了
闲聊#身份信息	你二十四小时在线吗
闲聊#身份信息	你会不会生锈
闲聊#身份信息	你会不会讲故事啊
闲聊#身份信息	你会做算术吗
闲聊#身份信息	你会唱歌跳舞吗
闲聊#身份信息	你会帮我做作业吗
闲聊#身份信息	你会干什么
闲聊#身份信息	你会攻击人类吗
闲聊#身份信息	你会独立思考吗
闲聊#身份信息	你会背诗吗
闲聊#身份信息	你会讲故事吗
闲聊#身份信息	你会说中文吗
闲聊#身份信息	你会说什么话
闲聊#身份信息	你几岁啦
闲聊#身份信息	你单身吗
闲聊#身份信息	你只会说英文
闲聊#身份信息	你只是个机器人，帮不了我
闲聊#身份信息	你叫什么
闲聊#身份信息	你叫什么名字
闲聊#身份信息	你叫什么名字呀
闲聊#身份信息	你可以像人一样走路吗
闲聊#身份信息	你可以帮人类做家务吗
闲聊#身份信息	你可以帮我倒杯水吗
闲聊#身份信息	你好请问你能干什么
闲聊#身份信息	你好，你可以干什么
闲聊#身份信息	你妈妈是谁
闲聊#身份信息	你姓什么
闲聊#身份信息	你姓什么哦
闲聊#身份信息	你姓什么啊
闲聊#身份信息	你姓什么的
闲聊#身份信息	你家庭成员有几个啊
闲聊#身份信息	你属于哪个国籍的
闲聊#身份信息	你提供什么服务
闲聊#身份信息	你是不是机器人
闲聊#身份信息	你是不是理综胜
闲聊#身份信息	你是中国人吗
闲聊#身份信息	你是人类还是机器人
闲聊#身份信息	你是什么时候出生的
闲聊#身份信息	你是从哪里来的
闲聊#身份信息	你是动漫迷吗
闲聊#身份信息	你是叫机器人吗
闲聊#身份信息	你是哪个公司开发的
闲聊#身份信息	你是哪个国家的人
闲聊#身份信息	你是土豪吗
闲聊#身份信息	你是女的
闲聊#身份信息	你是女的吗
闲聊#身份信息	你是女的吧
闲聊#身份信息	你是好人还是坏人
闲聊#身份信息	你是宅男吗
闲聊#身份信息	你是机器人吗
闲聊#身份信息	你是机器人吧
闲聊#身份信息	你是男生吗
闲聊#身份信息	你是男的
闲聊#身份信息	你是男的吗
闲聊#身份信息	你是男的吧
闲聊#身份信息	你是男的还是女的
闲聊#身份信息	你是程序员吗
闲聊#身份信息	你是绅士吗
闲聊#身份信息	你是谁
闲聊#身份信息	你有什么爱好
闲聊#身份信息	你有什么目标
闲聊#身份信息	你有女朋友吗
闲聊#身份信息	你有没有兄弟姐妹
闲聊#身份信息	你有没有生命啊
闲聊#身份信息	你有没有职业
闲聊#身份信息	你有男朋友吗
闲聊#身份信息	你有编号吗
闲聊#身份信息	你有肌肉吗
闲聊#身份信息	你有身份证吗
闲聊#身份信息	你爸爸是谁
闲聊#身份信息	你现在几岁啦
闲聊#身份信息	你的三围是多少
闲聊#身份信息	你的体重是多少啊
闲聊#身份信息	你的出生地在哪
闲聊#身份信息	你的创造者是谁
闲聊#身份信息	你的力气有多大啊
闲聊#身份信息	你的名字是什么
闲聊#身份信息	你的年龄是多少
闲聊#身份信息	你的开发者是谁
闲聊#身份信息	你的性别是什么
闲聊#身份信息	你的手臂有什么用
闲聊#身份信息	你的特长是什么
闲聊#身份信息	你的理想是什么啊
闲聊#身份信息	你的生日是什么时候
闲聊#身份信息	你的职业是什么
闲聊#身份信息	你的职业是服务人类吗
闲聊#身份信息	你的联系方式是什么啊
闲聊#身份信息	你的脚多大啊
闲聊#身份信息	你的身高是多高啊
闲聊#身份信息	你结婚了吗
闲聊#身份信息	你能做些啥
闲聊#身份信息	你能像我一样走路吗
闲聊#身份信息	你能听懂我说的话吗
闲聊#身份信息	你能帮我些什么
闲聊#身份信息	你能帮我吗
闲聊#身份信息	你能帮我啥
闲聊#身份信息	你能干嘛
闲聊#身份信息	你能提供什么
闲聊#身份信息	你能提供什么服务
闲聊#身份信息	你能提供什么服务？
闲聊#身份信息	你能服务好人类吗
闲聊#身份信息	你能看得到我吗
闲聊#身份信息	你能跟我交流吗
闲聊#身份信息	你都有哪些功能
闲聊#身份信息	你都知道些什么知识啊
闲聊#身份信息	你都能做些什么
闲聊#身份信息	你都能做些啥
闲聊#身份信息	你需要消耗什么能源
闲聊#身份信息	可以告诉我你的编号吗
闲聊#身份信息	听说你最近技能提高了
闲聊#身份信息	告诉我，你是不是机器人
闲聊#身份信息	快告诉我，你真的是好人吗
闲聊#身份信息	快说，你现在几岁了
闲聊#身份信息	怎么联系你啊
闲聊#身份信息	我觉得你是机器人
闲聊#身份信息	我说什么，你就能做什么吗
闲聊#身份信息	机器人
闲聊#身份信息	男的吗
闲聊#身份信息	聊天可以吗
闲聊#身份信息	能看得懂英语吗？
闲聊#身份信息	请问您贵姓
闲聊#身份信息	谁开发了你
闲聊#身份信息	谁是店家
闲聊#身份信息	难道你不是机器人
闲聊#身份信息	﻿你是谁
闲聊#问候	Hello
闲聊#问候	ch2r你好
闲聊#问候	一起都好吗
闲聊#问候	下午好
闲聊#问候	中午好
闲聊#问候	亲，开心点哦
闲聊#问候	亲，祝你好运
闲聊#问候	你吃饭了吗
闲聊#问候	你吃饭没有
闲聊#问候	你好
闲聊#问候	你好~~~~~~~~~~~
闲聊#问候	你好吗
闲聊#问候	你好呀
闲聊#问候	你好啊
闲聊#问候	你好！
闲聊#问候	你好，i
闲聊#问候	你好，在吗
闲聊#问候	你好，很高兴能认识你
闲聊#问候	初次上来，多多关照
闲聊#问候	叔叔，你好，
闲聊#问候	吃过饭了没有
闲聊#问候	吃饭了吗
闲聊#问候	吃饭了没有
闲聊#问候	哈喽
闲聊#问候	哈罗
闲聊#问候	嗨
闲聊#问候	嗨，哈罗
闲聊#问候	嗨，近来好吗
闲聊#问候	在吗
闲聊#问候	工作忙不忙呀
闲聊#问候	店家在吗
闲聊#问候	很高兴见到你
闲聊#问候	很高兴认识你
闲聊#问候	您好
闲聊#问候	您好啊
闲聊#问候	您好，欢迎光临！
闲聊#问候	感觉你好
闲聊#问候	我来光临
闲聊#问候	我说你好啊
闲聊#问候	握个手吧
闲聊#问候	握手
闲聊#问候	早上好
闲聊#问候	早上好、下午好、晚上好、您好、请多多指教、请多关照
闲聊#问候	早上（下午、晚上）好，先生
闲聊#问候	早上（下午、晚上）好，夫人
闲聊#问候	早啊
闲聊#问候	晚上好
闲聊#问候	晚上好啊
闲聊#问候	最近好吗
闲聊#问候	最近忙不忙
闲聊#问候	最近怎么样
闲聊#问候	最近身体好吗
闲聊#问候	机器人你好
闲聊#问候	欢迎你光临指导
闲聊#问候	祝你今天快乐
闲聊#问候	祝你幸福快乐
闲聊#问候	祝您节日愉快
闲聊#问候	节日快乐
闲聊#问候	过得如何呀
闲聊#问候	近况如何
闲聊#问候	近来好吗
闲聊#问候	阿姨，你好
闲聊#问候	﻿你好机器人
